TYPE,SADDR,DADDR,PROTOCOL,I-COUNT,O-COUNT,TIMESTAMP,BYTES
OUT,142.250.82.211,10.81.20.225,UDP,53,254,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,53,254,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,53,260,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,53,260,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,53,260,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,53,260,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,53,260,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,53,260,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,54,260,1970-01-01 05:46:01,1227
IN,162.159.130.234,10.81.20.225,TCP,19,20,1970-01-01 05:46:01,98
IN,162.159.130.234,10.81.20.225,TCP,20,20,1970-01-01 05:46:01,98
OUT,162.159.130.234,10.81.20.225,TCP,20,21,1970-01-01 05:46:01,98
IN,142.250.82.211,10.81.20.225,UDP,55,260,1970-01-01 05:46:01,1227
IN,162.159.130.234,10.81.20.225,TCP,21,21,1970-01-01 05:46:01,98
OUT,142.250.82.211,10.81.20.225,UDP,55,266,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,55,266,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,55,266,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,55,266,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,55,266,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,55,266,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,56,266,1970-01-01 05:46:01,1227
OUT,162.159.130.234,10.81.20.225,TCP,21,22,1970-01-01 05:46:01,98
OUT,142.250.82.211,10.81.20.225,UDP,56,273,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,56,273,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,56,273,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,56,273,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,56,273,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,56,273,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,56,273,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,57,273,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,57,280,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,57,280,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,57,280,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,57,280,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,57,280,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,57,280,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,57,280,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,58,280,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,58,287,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,58,287,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,58,287,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,58,287,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,58,287,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,58,287,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,58,287,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,59,287,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,59,291,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,59,294,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,59,294,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,59,294,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,59,294,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,59,294,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,59,294,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,26,59,1970-01-01 05:46:01,92
IN,142.250.82.211,10.81.20.225,UDP,60,294,1970-01-01 05:46:01,1227
IN,192.168.108.122,10.81.20.225,UDP,2,0,1970-01-01 05:46:06,80
OUT,142.250.82.211,10.81.20.225,UDP,60,301,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,60,301,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,60,301,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,60,301,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,60,301,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,60,301,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,60,301,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,26,60,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,26,61,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,26,62,1970-01-01 05:46:01,92
IN,142.250.82.211,10.81.20.225,UDP,61,301,1970-01-01 05:46:01,1227
IN,142.250.82.215,10.81.20.225,UDP,27,62,1970-01-01 05:46:01,92
OUT,163.70.144.60,10.81.20.225,TCP,0,5,1970-01-01 05:46:02,60
OUT,142.250.82.215,10.81.20.225,UDP,27,63,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,27,64,1970-01-01 05:46:01,92
IN,192.168.108.122,10.81.20.225,UDP,4,0,1970-01-01 05:46:06,80
IN,192.168.108.122,10.81.20.225,UDP,4,0,1970-01-01 05:46:06,80
OUT,192.168.108.122,10.81.20.225,UDP,4,1,1970-01-01 05:46:06,80
OUT,142.250.82.215,10.81.20.225,UDP,27,65,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,61,302,1970-01-01 05:46:01,1227
OUT,104.16.102.112,10.81.20.225,TCP,0,2,1970-01-01 05:46:07,127
OUT,104.16.102.112,10.81.20.225,TCP,0,2,1970-01-01 05:46:07,127
IN,104.16.102.112,10.81.20.225,TCP,3,2,1970-01-01 05:46:07,127
IN,104.16.102.112,10.81.20.225,TCP,3,2,1970-01-01 05:46:07,127
IN,104.16.102.112,10.81.20.225,TCP,3,2,1970-01-01 05:46:07,127
OUT,104.16.103.112,10.81.20.225,TCP,0,1,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,1,2,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,1,2,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,1,3,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,3,3,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,3,3,1970-01-01 05:46:07,60
OUT,142.250.82.215,10.81.20.225,UDP,27,66,1970-01-01 05:46:01,92
IN,104.16.103.112,10.81.20.225,TCP,4,4,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,4,4,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,4,5,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,4,6,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,4,7,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,6,7,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,6,7,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,9,7,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,9,7,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,9,7,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,10,7,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,10,8,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,11,8,1970-01-01 05:46:07,60
OUT,142.250.82.215,10.81.20.225,UDP,27,67,1970-01-01 05:46:01,92
IN,142.250.82.215,10.81.20.225,UDP,28,67,1970-01-01 05:46:01,92
IN,142.250.82.215,10.81.20.225,UDP,29,67,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,29,68,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,29,69,1970-01-01 05:46:01,92
IN,142.250.82.215,10.81.20.225,UDP,30,69,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,61,303,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,61,304,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,62,304,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,62,305,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,62,306,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,62,307,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,63,307,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,63,308,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,63,309,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,64,309,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,64,310,1970-01-01 05:46:01,1227
IN,104.16.103.112,10.81.20.225,TCP,12,8,1970-01-01 05:46:07,60
IN,142.250.82.211,10.81.20.225,UDP,65,310,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,65,311,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,65,312,1970-01-01 05:46:01,1227
OUT,104.16.103.112,10.81.20.225,TCP,12,9,1970-01-01 05:46:07,60
IN,142.250.82.211,10.81.20.225,UDP,66,312,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,66,313,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,66,314,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,67,314,1970-01-01 05:46:01,1227
OUT,192.168.108.122,10.81.20.225,UDP,4,3,1970-01-01 05:46:06,80
OUT,192.168.108.122,10.81.20.225,UDP,4,3,1970-01-01 05:46:06,80
OUT,142.250.82.211,10.81.20.225,UDP,67,315,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,68,315,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,68,316,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,69,316,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,69,317,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,69,318,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,70,318,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,70,319,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,30,70,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,70,320,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,30,71,1970-01-01 05:46:01,92
IN,142.250.82.211,10.81.20.225,UDP,71,320,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,71,321,1970-01-01 05:46:01,1227
IN,142.250.82.215,10.81.20.225,UDP,31,71,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,31,73,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,31,73,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,71,322,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,72,322,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,72,323,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,72,328,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,72,328,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,72,328,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,72,328,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,72,328,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,72,329,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,73,329,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,74,329,1970-01-01 05:46:01,1227
OUT,104.16.103.112,10.81.20.225,TCP,12,10,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,15,10,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,15,10,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,15,10,1970-01-01 05:46:07,60
OUT,142.250.82.211,10.81.20.225,UDP,74,330,1970-01-01 05:46:01,1227
IN,104.16.103.112,10.81.20.225,TCP,18,13,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,18,13,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,18,13,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,18,13,1970-01-01 05:46:07,60
IN,104.16.103.112,10.81.20.225,TCP,18,13,1970-01-01 05:46:07,60
OUT,104.16.103.112,10.81.20.225,TCP,18,13,1970-01-01 05:46:07,60
OUT,142.250.82.211,10.81.20.225,UDP,74,331,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,74,337,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,74,337,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,74,337,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,74,337,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,74,337,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,74,337,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,75,337,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,343,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,343,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,343,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,343,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,343,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,343,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,349,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,349,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,349,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,349,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,349,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,75,349,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,76,349,1970-01-01 05:46:01,1227
IN,192.168.108.122,10.81.20.225,UDP,5,3,1970-01-01 05:46:06,80
OUT,142.250.82.215,10.81.20.225,UDP,31,74,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,76,355,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,76,355,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,76,355,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,76,355,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,76,355,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,76,355,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,77,355,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,31,75,1970-01-01 05:46:01,92
IN,142.250.82.215,10.81.20.225,UDP,32,75,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,77,361,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,77,361,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,77,361,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,77,361,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,77,361,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,77,361,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,78,361,1970-01-01 05:46:01,1227
IN,142.250.82.215,10.81.20.225,UDP,33,75,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,78,362,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,78,367,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,78,367,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,78,367,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,78,367,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,78,367,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,33,76,1970-01-01 05:46:01,92
IN,142.250.82.211,10.81.20.225,UDP,79,367,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,373,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,373,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,373,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,373,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,373,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,373,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,33,78,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,33,78,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,79,379,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,379,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,379,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,379,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,379,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,79,379,1970-01-01 05:46:01,1227
IN,142.250.82.215,10.81.20.225,UDP,34,79,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,34,79,1970-01-01 05:46:01,92
IN,142.250.82.211,10.81.20.225,UDP,80,379,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,34,80,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,80,384,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,80,384,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,80,384,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,80,384,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,80,384,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,81,384,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,34,81,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,81,391,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,81,391,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,81,391,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,81,391,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,81,391,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,81,391,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,81,391,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,82,391,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,82,392,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,83,392,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,34,82,1970-01-01 05:46:01,92
IN,142.250.82.215,10.81.20.225,UDP,35,82,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,35,83,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,35,84,1970-01-01 05:46:01,92
OUT,192.168.108.122,10.81.20.225,UDP,5,4,1970-01-01 05:46:06,80
IN,142.250.82.211,10.81.20.225,UDP,84,392,1970-01-01 05:46:01,1227
IN,142.250.82.215,10.81.20.225,UDP,36,84,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,36,85,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,36,86,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,36,87,1970-01-01 05:46:01,92
IN,142.250.82.215,10.81.20.225,UDP,37,87,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,37,88,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,84,393,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,84,394,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,84,395,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,37,89,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,84,396,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,84,397,1970-01-01 05:46:01,1227
IN,104.16.102.112,10.81.20.225,TCP,4,3,1970-01-01 05:46:07,127
OUT,104.16.102.112,10.81.20.225,TCP,4,3,1970-01-01 05:46:07,127
OUT,142.250.82.211,10.81.20.225,UDP,84,398,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,85,398,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,85,401,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,85,401,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,85,401,1970-01-01 05:46:01,1227
OUT,142.250.82.215,10.81.20.225,UDP,37,90,1970-01-01 05:46:01,92
IN,142.250.82.215,10.81.20.225,UDP,38,90,1970-01-01 05:46:01,92
OUT,172.217.167.14,10.81.20.225,UDP,0,1,1970-01-01 05:46:09,902
OUT,142.250.82.215,10.81.20.225,UDP,38,91,1970-01-01 05:46:01,92
OUT,172.217.167.14,10.81.20.225,UDP,0,3,1970-01-01 05:46:09,902
OUT,172.217.167.14,10.81.20.225,UDP,0,3,1970-01-01 05:46:09,902
OUT,142.250.82.215,10.81.20.225,UDP,38,92,1970-01-01 05:46:01,92
IN,172.217.167.14,10.81.20.225,UDP,1,3,1970-01-01 05:46:09,902
OUT,172.217.167.14,10.81.20.225,UDP,1,4,1970-01-01 05:46:09,902
IN,172.217.167.14,10.81.20.225,UDP,2,4,1970-01-01 05:46:09,902
IN,172.217.167.14,10.81.20.225,UDP,3,4,1970-01-01 05:46:09,902
OUT,172.217.167.14,10.81.20.225,UDP,3,5,1970-01-01 05:46:09,902
OUT,142.250.82.215,10.81.20.225,UDP,38,93,1970-01-01 05:46:01,92
IN,142.250.82.211,10.81.20.225,UDP,86,401,1970-01-01 05:46:01,1227
IN,142.250.82.215,10.81.20.225,UDP,39,93,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,39,94,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,39,95,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,39,96,1970-01-01 05:46:01,92
IN,142.250.82.215,10.81.20.225,UDP,40,96,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,40,97,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,40,98,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,40,99,1970-01-01 05:46:01,92
IN,142.250.82.215,10.81.20.225,UDP,41,99,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,41,100,1970-01-01 05:46:01,92
IN,172.217.167.14,10.81.20.225,UDP,5,5,1970-01-01 05:46:09,902
IN,172.217.167.14,10.81.20.225,UDP,5,5,1970-01-01 05:46:09,902
OUT,172.217.167.14,10.81.20.225,UDP,5,6,1970-01-01 05:46:09,902
IN,172.217.167.14,10.81.20.225,UDP,6,6,1970-01-01 05:46:09,902
OUT,172.217.167.14,10.81.20.225,UDP,6,7,1970-01-01 05:46:09,902
OUT,142.250.82.211,10.81.20.225,UDP,86,402,1970-01-01 05:46:01,1227
IN,172.217.167.14,10.81.20.225,UDP,7,7,1970-01-01 05:46:09,902
OUT,172.217.167.14,10.81.20.225,UDP,7,8,1970-01-01 05:46:09,902
IN,172.217.167.14,10.81.20.225,UDP,8,8,1970-01-01 05:46:09,902
OUT,172.217.167.14,10.81.20.225,UDP,8,9,1970-01-01 05:46:09,902
IN,172.217.167.14,10.81.20.225,UDP,9,9,1970-01-01 05:46:09,902
OUT,142.250.82.215,10.81.20.225,UDP,41,101,1970-01-01 05:46:01,92
IN,142.250.82.211,10.81.20.225,UDP,87,402,1970-01-01 05:46:01,1227
IN,142.250.82.215,10.81.20.225,UDP,42,101,1970-01-01 05:46:01,92
OUT,142.250.82.215,10.81.20.225,UDP,42,102,1970-01-01 05:46:01,92
OUT,142.250.82.211,10.81.20.225,UDP,87,408,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,87,408,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,87,408,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,87,408,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,87,408,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,87,408,1970-01-01 05:46:01,1227
IN,142.250.82.211,10.81.20.225,UDP,88,408,1970-01-01 05:46:01,1227
OUT,142.250.82.211,10.81.20.225,UDP,88,414,1970-01-01 05:46:01,1227
